id,name,description,price,special_price,RAM,Storage,Processor,Primary_Image,question,answer,discount_percentage
1152,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1153,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1154,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1155,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1156,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1157,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1158,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1159,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1160,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1161,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1162,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1163,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1164,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1165,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1166,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1167,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1168,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1169,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1170,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1171,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1172,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1173,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1174,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1175,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1176,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1177,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1178,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1179,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1180,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1181,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1182,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1183,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1184,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1185,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1186,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1187,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1188,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1189,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1190,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1191,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1192,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1193,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1194,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1195,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1196,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1197,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1198,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1199,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1200,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1201,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1202,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1203,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1204,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1205,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1206,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1207,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1208,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1209,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1210,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1211,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1212,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,No answer available,4.55
1213,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1214,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1215,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1216,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1217,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1218,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1219,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1220,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1221,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1222,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1223,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1224,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1225,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1226,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1227,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1228,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1229,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
1230,Samsung Galaxy Z Fold6 12GB 256GB,"Mới, đầy đủ phụ kiện từ nhà sản xuất",43990000,41990000,Not specified,Not specified,Not specified,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-fold-6-xanh_7_.png,No question provided,,4.55
