name,description,price,special_price,RAM,Storage,Processor,Primary_Image,question,answer,discount_percentage
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,còn hàng khu vực tiền Giang không ạ,"LAPTOP MSI MODERN 14 C13M-607VN I7-1355U/16GB/512GB PCIE/14.0 FHD/WIN11/ĐEN giá hiện tại 14.990.000đ
Sản phẩm tồn 1 tại 472 đường Ấp Bắc, Phường 5, Mỹ Tho, Tiền Giang ạ.
Dạ không biết khi nào mình tiện đến cửa hàng bên em ạ , để em hỗ trợ mình giữ hàng tại cửa hàng 24h tránh tình trạng hết hàng ạ
Xin thông tin đến anh",30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,Cho mình hỏi mẫu này có ở chi nhánh nào v ạ,"Dạ Laptop MSI Modern 14 C13M-607VN đen giá thời điểm hiện tại 14.990.000đ khu vực Hồ Chí Minh

Không biết mình đang ở khu vực hoặc quận nào em tìm shop có hàng giữ hàng và giá trong 24 giờ để mình đến tham khảo nhé
Mong nhận được phản hồi từ mình",30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576.png,No question provided,,30.25
Laptop MSI Modern 14 C13M-607VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21490000.0,14990000.0,16GB,512GB M.2 NVMe,"I7-1355U (12MB Cache, up to 5.0 GHz, 10 lõi / luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_modern_14_c13m-607vn.png,No question provided,No answer available,30.25
Laptop MSI Modern 14 C13M-608VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",18490000.0,13490000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i5-1335U (10 lõi / 12 luồng, 4.6 GHz, 12 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__1_54.png,No question provided,No answer available,27.04
Laptop MSI Modern 14 C7M-221VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",11790000.0,10490000.0,8GB,SSD 512GB M.2 PCIe Gen3,"AMD Ryzen R7-7730U (Tốc độ tối đa: 4.5GHz, 8  lõi / 16 luồng, 16MB Cache)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_5.png,Mã này còn hàng không ạ,"LAPTOP MSI MODERN 14 C7M-221VN R7-7730U/8GB/512GB PCIE/14.0 FHD/WIN11/ĐEN giá hiện tại 10.490.000đ ( HCM ) ,shop còn hàng , mình ở khu vực tỉnh thành nào , em hỗ trợ đặt hàng ạ
Thân mến

Vĩnh Phúc ạ",11.03
Laptop MSI Modern 15 B12MO-487VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19490000.0,14990000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i7-1255U (10 lõi / 12 luồng, 3.50GHz up to 4.70GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_26.png,"Ở An Bình, Ninh Kiều, Cần Thơ còn không ạ","Dạ sản phẩm hiện tại chưa có sẵn ở khu vực Cần Thơ ạ.
LAPTOP MSI MODERN 15 B12MO-487VN I7-1255U/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá khuyến mãi hiện tại 14.990.000

Mình chuyển sản phẩm về chi nhánh gần nhất cho em xin sđt liên hệ em lên đơn chuyển hàng giúp mình ạ.
Thân mến.",23.09
Laptop MSI Modern 15 B12MO-487VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19490000.0,14990000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i7-1255U (10 lõi / 12 luồng, 3.50GHz up to 4.70GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_26.png,"Cho mình hỏi chi nhánh:51 Ngô Xuân Quảng, Trâu Quỳ, Gia Lâm, Hà Nội còn sản phẩm này không ạ","Dạ LAPTOP MSI MODERN 15 B12MO-487VN I7-1255U/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá khuyến mãi hiện tại 14.990.000
còn hàng tại
CellphoneS 51 Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội
Không biết khi nào mình tiện ghé chi nhánh để em hỗ trợ lên đơn giữ hàng và giá sản phẩm trong vòng 24h cho mình tiện đi lại tham khảo ạ
Mong sớm được nhận phản hồi từ Anh",23.09
Laptop MSI Modern 15 B12MO-487VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19490000.0,14990000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i7-1255U (10 lõi / 12 luồng, 3.50GHz up to 4.70GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_26.png,No question provided,,23.09
Laptop MSI Modern 15 B12MO-487VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19490000.0,14990000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i7-1255U (10 lõi / 12 luồng, 3.50GHz up to 4.70GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_26.png,No question provided,,23.09
Laptop MSI Modern 15 B12MO-487VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19490000.0,14990000.0,16GB,512GB NVMe PCIe Gen3x4 SSD,"Intel Core i7-1255U (10 lõi / 12 luồng, 3.50GHz up to 4.70GHz, 12MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__3_26.png,No question provided,,23.09
Laptop MSI Modern 15 B13M-438VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",18490000.0,12490000.0,8GB,512GB M2. PCIe,"Core i5-1335U (12MB Cache, up to 4.6.0 GHz, 10 lõi, 12 luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576_2.png,Có đèn bàn phím không ạ,"Dạ LAPTOP MSI MODERN 15 B13M-438VN I5-1335U/8GB/512GB PCIE/15.6 FHD/WIN11/ĐEN có Đèn LED màu trắng bàn phím ạ
Giá thời điểm hiện tại HCM 11.990.000đ
Dạ không biết mình ở tỉnh nào và quận nào để em kiểm tra cửa hàng gần nhất còn hàng để mình tiện ghé tham khảo sản phẩm ạ.

Thân mến.",32.45
Laptop MSI Modern 15 B13M-438VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",18490000.0,12490000.0,8GB,512GB M2. PCIe,"Core i5-1335U (12MB Cache, up to 4.6.0 GHz, 10 lõi, 12 luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576_2.png,No question provided,,32.45
Laptop MSI Modern 15 B13M-438VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",18490000.0,12490000.0,8GB,512GB M2. PCIe,"Core i5-1335U (12MB Cache, up to 4.6.0 GHz, 10 lõi, 12 luồng)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-04-27t221511.576_2.png,No question provided,,32.45
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,mình có thể nâng cấp card đồ họa không ?,"Dạ dòng này không nâng được card đồ hoạ ạ
LAPTOP MSI MODERN 15 B7M-238VN R7-7730U/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá khuyến mãi hiện tại 12.990.000 ( Giá tại khu vực miền Nam )
Không biết mình ở khu vực nào để em giữ hàng cho mình trong 24h tránh tình trạng hết hàng nhé ạ
Mong sớm được nhận phản hồi từ Anh",23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,mình có thể nâng cấp card đồ họa không ?,"Dạ dòng này không nâng được card đồ hoạ ạ
LAPTOP MSI MODERN 15 B7M-238VN R7-7730U/16GB/512GB PCIE/15.6 FHD/WIN11/ĐEN giá khuyến mãi hiện tại 12.990.000 ( Giá tại khu vực miền Nam )
Không biết mình ở khu vực nào để em giữ hàng cho mình trong 24h tránh tình trạng hết hàng nhé ạ
Mong sớm được nhận phản hồi từ Anh",23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,Máy nâng cấp được RAM không ạ?,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,Máy nâng cấp được RAM không ạ?,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Modern 15 B7M-238VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",16990000.0,12990000.0,16GB,512 GB SSD,"AMD Ryzen 7 7730U  (2.0 GHz up to 4.3 GHz, 8 lõi / 16 luồng, 24 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2023-06-19t173635.793.png,No question provided,,23.54
Laptop MSI Prestige 14 AI Studio C1UDXG-058VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",30990000.0,26990000.0,16GB,1TB NVMe SSD PCIe Gen4,"Intel Core Ultra 7 155H 16 lõi (6 P-cores + 8 E-cores + 2 Low Power E-cores), Max Turbo Frequency 4.8 GHz",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_prestige_14_ai_studio_c1udxg-058vn_-_2.png,No question provided,No answer available,12.91
Laptop MSI Prestige 14 AI Studio C1VEG-056VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",36990000.0,32990000.0,32GB,1TB NVMe SSD PCIe Gen4,"Intel Core Ultra 7 155H 16 lõi (6 P-cores + 8 E-cores + 2 Low Power E-cores), Max Turbo Frequency 4.8 GHz",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_prestige_14_ai_studio_c1veg-056vn_-_2.png,No question provided,No answer available,10.81
Laptop MSI Prestige 14 EVO B13M-401VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",19990000.0,17990000.0,16GB,512 GB SSD NVMe PCIe Gen 4.0,"Intel Core i5 - 13500H (12 lõi / 16 luồng, 2.60 GHz, Turbo Boost 4.7 GHz,18 MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_38__2_22.png,No question provided,No answer available,10.01
Apple MacBook Air M1 256GB 2020 I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",22990000.0,17990000.0,8GB,256GB SSD,8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-silver-select-201810.jpg,No question provided,No answer available,21.75
Apple MacBook Air M1 256GB 2020 I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",22990000.0,18290000.0,8GB,256GB SSD,8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m1-2020-gold-600x600.jpg,No question provided,No answer available,20.44
Apple MacBook Air M1 256GB 2020 I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",22990000.0,17990000.0,8GB,256GB SSD,8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-silver-select-201810.jpg,No question provided,No answer available,21.75
MacBook Air M2 2022 8CPU 10GPU 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",27490000.0,26590000.0,16GB,256GB,Apple M2 8 nhân,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_3_1_1_6.jpg,Macbook M2 2022 16gb/256GB đã có sẵn ở TPHCM chưa ạ,"APPLE MACBOOK AIR M2 16GB 256GB 2022 SẠC 30W TRẮNG VÀNG CHÍNH HÃNG (Z15Y0063V)) giá giảm hiện tại 26.590.000đ
Hiện sản phẩm còn hàng tại chi nhánh CellphoneS 785 Trần Hưng Đạo, P.1, Q.5, TP. HCM
Dạ vì sản phẩm còn ít và giá sản phẩm có thể thay đổi. Mình cho em xin TÊN+SDT, em báo phía cửa hàng giữ sản phẩm và giữ giá cho mình trong 24h để mình tiện đến ạ.
Thân mến!",3.27
MacBook Air M2 2022 8CPU 10GPU 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",27490000.0,26590000.0,16GB,256GB,Apple M2 8 nhân,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_3_1_1_6.jpg,Có sẵn ở Hà Nội không ạ mình muốn lên đời từ máy 8gb,"Dạ APPLE MACBOOK AIR M2 16GB 256GB 2022 SẠC 30W BẠC CHÍNH HÃNG (Z15W005J9) giá khuyến mãi hiện tại 28.490.000
Còn hàng tại HN ạ
mình có mua APPLE MACBOOK AIR M2 8GB 256GB 2022 TRẮNG VÀNG CHÍNH HÃNG (MLY13)
- Trong 30 ngày đầu nhập lại máy, trừ phí 20% trên giá hiện tại (hoặc giá mua nếu giá mua thấp hơn giá hiện tại)
giá bù dự kiến 11.390.000 đã trừ giá thu máy

Điều kiện đổi trả:
● Máy: Như mới, không xước xát, không dán decal, hình trang trí
● Hộp: Như mới, không móp méo, rách, vỡ, bị viết, vẽ, quấn băng dính, keo; có Serial/IMEI trên hộp trùng với thân máy.
● Phụ kiện và quà tặng: Còn đầy đủ, nguyên vẹn, không móp méo xước xát hoặc bị hư hại trong quá trình sử dụng.
● Tài khoản: Máy đã đã được đăng xuất khỏi tất cả các tài khoản như: iCloud, Google Account, Mi Account…

Không biết mình ở khu vực nào để em giữ hàng cho mình trong 24h tránh tình trạng hết hàng nhé ạ
Mong sớm được nhận phản hồi từ Chị

Mình ở Quang trung Hà Đông thì còn ko?",3.27
MacBook Air M2 2022 8CPU 10GPU 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",27490000.0,26590000.0,16GB,256GB,Apple M2 8 nhân,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_3_1_1_6.jpg,No question provided,,3.27
MacBook Air M2 2022 8CPU 10GPU 16GB 256GB 2022 Sạc 30W I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",27490000.0,26590000.0,16GB,256GB,Apple M2 8 nhân,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_3_1_1_6.jpg,No question provided,,3.27
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB Sạc 70W I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 nhân,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3_2.jpg,"Bản air m2 15 inch, 16g, 512, quan trọng sạc 70W này khi nào có nhỉ?",,9.09
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 lõi,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3.jpg,dạ em mới mua mac air m2 bản 16/256 tầm 2 tuần và hiện tại thấy mẫu 16/512 được giảm giá bằng giá với lúc em mua thì có đem ra nâng lên 16/512 được ko ạ? Có mất thêm phí gì không?,"Dạ trường hợp này em xin phép tiếp nhận thông tin của anh, chuyển về bộ phận liên quan, các bạn sẽ kiểm tra và liên hệ thông tin cho mình trong vòng 60p ạ

Thân mến.",9.09
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 lõi,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3.jpg,Mình đang ở khu vực Thủ Dầu Một hiện có sẵn MacBook air m2 16gb/512gb không ạ,,9.09
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 lõi,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3.jpg,No question provided,,9.09
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 lõi,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3.jpg,No question provided,,9.09
Apple MacBook Air M2 2022 8CPU 10GPU 16GB 512GB I Chính hãng Apple Việt Nam,"Máy mới 100%, đầy đủ phụ kiện từ nhà sản xuất. Sản phẩm có mã SA/A (được Apple Việt Nam phân phối chính thức).",32990000.0,29990000.0,16GB,512GB,Apple M2 8 lõi,https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_air_m2_2_1_1_3.jpg,No question provided,,9.09
